NU_MATRICULA,DT_NASCIMENTO,PERIODO_INGRESSO,TIPO_INGRESSO,PERIODO_LETIVO,CAMPUS,CD_INEP,CURSO,CARGA_HORARIA_CURSO,TURNO,MODALIDADE,COTAS,ESCOLA_PUBLICA,BLS_ASSIST,DS_TP_SIT_ACAD,MONIT_PROACAD,SEXO,COR,NACIONALIDADE,CIDADE_NAT,UF_NAT,DEFIC,SURDEZ,AUDITIVA,FISICA,SURDOCEGUEIRA,MULTIPLA,INTELECTUAL,AUTISMO,SINDR_ASPERGER,SINDR_RETT,TRANST_DESINT,ALT_HAB_SUPERD,MOB_ACAD,TIPO_MOB_ACAD,IES_DEST,TIPO_MOB_ACAD_INTERNAC,PAIS_DEST
200788714,02/09/1992,2012.2,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,13588,ENGENHARIA QUÍMICA,3885,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,F,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200789687,28/03/1994,2012.2,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,13587,ENGENHARIA DE MINAS,3900,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,F,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200791649,14/04/1982,2012.2,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,1137847,LETRAS-LÍNGUA ESPANHOLA-EAD,2895,INTEGRAL,ENSINO A DISTANCIA,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,F,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200791695,01/04/1971,2012.2,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,1137846,MATEMÁTICA-EAD,3020,INTEGRAL,ENSINO A DISTANCIA,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,BRANCA,BRA,ARCOVERDE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200791710,08/03/1977,2012.2,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,121487,LETRAS-LÍNGUA PORTUGUESA-EAD,3080,INTEGRAL,ENSINO A DISTANCIA,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,F,PARDA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200791836,01/01/1993,2012.2,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,1137847,LETRAS-LÍNGUA ESPANHOLA-EAD,2895,INTEGRAL,ENSINO A DISTANCIA,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,F,PARDA,BRA,SANTA TEREZINHA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200792052,29/09/1974,2012.2,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,1137846,MATEMÁTICA-EAD,3020,INTEGRAL,ENSINO A DISTANCIA,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200793176,13/06/1992,2012.2,TRANSFERENCIA INTERNA,2020.1,REITOR JOAQUIM AMAZONAS,13574,CIÊNCIAS ECONÔMICAS,3000,NOITE,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200793232,07/08/1986,2012.2,TRANSFERENCIA INTERNA,2020.1,REITOR JOAQUIM AMAZONAS,13574,CIÊNCIAS ECONÔMICAS,3000,NOITE,PRESENCIAL,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,F,PARDA,BRA,PAULISTA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200793266,25/07/1991,2012.2,TRANSFERENCIA INTERNA,2020.1,REITOR JOAQUIM AMAZONAS,13600,FARMACIA,3465,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,SIM,F,BRANCA,BRA,LIMOEIRO,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200798374,03/01/1993,2013.1,SISU,2020.1,REITOR JOAQUIM AMAZONAS,117376,OCEANOGRAFIA,3880,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,F,PRETA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200799117,05/10/1993,2013.2,VESTIBULAR,2020.1,AGRESTE,118092,ENGENHARIA DE PRODUÇÃO - CAA,3765,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,SIM,F,BRANCA,BRA,BONITO,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200799228,17/02/1984,2013.1,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,13584,ENGENHARIA CIVIL,3900,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,M,PARDA,BRA,POMBOS,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200799273,29/03/1994,2013.1,VESTIBULAR,2020.1,AGRESTE,118096,FÍSICA - LICENCIATURA - CAA,3150,NOITE,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,SIM,M,BRANCA,BRA,BELO JARDIM,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200799279,03/02/1995,2013.1,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,13585,ENGENHARIA ELETRÔNICA,3660,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,F,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200799293,30/11/1994,2013.1,VESTIBULAR,2020.1,AGRESTE,101086,CIÊNCIAS ECONÔMICAS - CAA,3000,NOITE,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,PARDA,BRA,CAMOCIM DE SAO FELIX,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200799329,09/08/1994,2013.2,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,13572,ADMINISTRAÇÃO,3030,MANHA,PRESENCIAL,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,F,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200799353,27/05/1995,2013.1,VESTIBULAR,2020.1,AGRESTE,101129,ENGENHARIA CIVIL - CAA,4100,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,NÃO DECLARADO,BRA,CARUARU,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200799371,04/03/1994,2013.2,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,13573,CIÊNCIAS CONTABEIS,3000,NOITE,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,F,PRETA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200799393,10/06/1994,2013.1,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,80088,DESIGN,3120,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,F,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200799425,14/12/1994,2013.2,VESTIBULAR,2020.1,AGRESTE,101127,DESIGN - CAA,3210,NOITE,PRESENCIAL,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,M,PARDA,BRA,PALMARES,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200799447,07/09/1995,2013.2,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,1192307,EDUCAÇÃO FÍSICA - BACHARELADO,3255,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,M,PRETA,BRA,OLINDA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200799499,17/06/1994,2013.2,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,44992,CIÊNCIAS BIOLÓGICAS - BACHARELADO,2835,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,F,INDÍGENA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200799511,10/01/1973,2013.2,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,13580,PEDAGOGIA,3210,NOITE,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,F,BRANCA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200799575,21/05/1994,2013.2,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,13580,PEDAGOGIA,3210,NOITE,PRESENCIAL,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,F,NÃO DECLARADO,BRA,ABREU E LIMA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200799702,13/04/1988,2013.1,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,313577,FILOSOFIA-BACHARELADO,2490,TARDE,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,F,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200799763,12/01/1986,2013.1,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,13598,EDUCAÇÃO FÍSICA,3255,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,F,PARDA,BRA,PAULISTA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200799781,31/01/1994,2013.1,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,117378,CIÊNCIA POLÍTICA,2520,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,PRETA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200799788,16/07/1994,2013.2,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,13598,EDUCAÇÃO FÍSICA,3255,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,M,PRETA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200800022,06/07/1993,2013.2,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,58854,ENGENHARIA DA COMPUTAÇÃO,4065,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,BRANCA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200800084,23/04/1965,2013.1,VESTIBULAR,2020.1,AGRESTE,101082,ADMINISTRAÇÃO -CAA,3000,NOITE,PRESENCIAL,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,SIM,F,NÃO DECLARADO,BRA,CARUARU,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200800126,07/11/1978,2013.1,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,13593,QUÍMICA INDUSTRIAL,2925,NOITE,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200800157,17/09/1994,2013.2,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,13573,CIÊNCIAS CONTABEIS,3000,NOITE,PRESENCIAL,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,M,BRANCA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200800163,03/07/1994,2013.2,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,20889,CIÊNCIAS BIOLÓGICAS - LICENCIATURA,2655,NOITE,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,M,PARDA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200800219,26/03/1983,2013.2,VESTIBULAR,2020.1,VITORIA,1155122,EDUCAÇÃO FÍSICA - LICENCIATURA - CAV,3180,TARDE,PRESENCIAL,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,M,PARDA,BRA,GRAVATA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200800258,21/03/1989,2013.2,VESTIBULAR,2020.1,AGRESTE,118096,FÍSICA - LICENCIATURA - CAA,3150,NOITE,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,BRANCA,BRA,CARUARU,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200800267,05/04/1995,2013.2,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,21847,CIÊNCIAS SOCIAIS - LICENCIATURA,2310,NOITE,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200800299,20/05/1994,2013.2,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,13608,PSICOLOGIA,4080,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,F,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200800415,31/12/1978,2013.1,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,13574,CIÊNCIAS ECONÔMICAS,3000,MANHA,PRESENCIAL,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,M,PARDA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200800431,24/05/1994,2013.2,VESTIBULAR,2020.1,AGRESTE,118096,FÍSICA - LICENCIATURA - CAA,3150,NOITE,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,F,NÃO DECLARADO,BRA,CARUARU,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200800553,25/11/1994,2013.2,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,1136142,SISTEMAS DE INFORMAÇÃO,3000,TARDE/NOITE,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,M,PARDA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200800609,08/04/1995,2013.2,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,1192307,EDUCAÇÃO FÍSICA - BACHARELADO,3255,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,M,NÃO DECLARADO,BRA,OLINDA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200800624,07/10/1993,2013.2,VESTIBULAR,2020.1,AGRESTE,101082,ADMINISTRAÇÃO -CAA,3000,NOITE,PRESENCIAL,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,F,BRANCA,BRA,SURUBIM,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200800761,31/05/1995,2013.1,VESTIBULAR,2020.1,AGRESTE,101127,DESIGN - CAA,3210,NOITE,PRESENCIAL,AC,NÃO,SIM,TRANCAMENTO,SIM,F,BRANCA,BRA,CARUARU,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200800780,07/11/1991,2013.1,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,58854,ENGENHARIA DA COMPUTAÇÃO,4065,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,PARDA,BRA,FORTALEZA,CE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200800818,26/12/1994,2013.2,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,13625,TURISMO,3000,NOITE,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,F,NÃO DECLARADO,BRA,JABOATAO DOS GUARARAPES,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200800900,16/03/1995,2013.1,VESTIBULAR,2020.1,VITORIA,101149,NUTRIÇÃO - CAV,3315,MANHA,PRESENCIAL,AC,NÃO INFORMADO,SIM,DESVINCULADO,NÃO,F,PRETA,BRA,PALMARES,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200800955,02/09/1991,2013.2,VESTIBULAR,2020.1,AGRESTE,101127,DESIGN - CAA,3210,NOITE,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,F,NÃO DECLARADO,BRA,SANTA CRUZ CABRALIA,BA,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200800957,16/08/1995,2013.1,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,13588,ENGENHARIA QUÍMICA,3885,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200801030,31/03/1975,2013.1,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,117380,CIÊNCIAS ATUARIAIS,3180,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,SIM,DESVINCULADO,NÃO,F,PARDA,BRA,OLINDA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200801235,11/12/1992,2013.2,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,1136142,SISTEMAS DE INFORMAÇÃO,3000,TARDE/NOITE,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,BRANCA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200801316,12/11/1992,2013.2,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,13580,PEDAGOGIA,3210,MANHA,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,F,PARDA,BRA,OLINDA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200801355,13/03/1995,2013.2,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,13595,CIÊNCIA DA COMPUTAÇÃO - CIN,3495,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,M,NÃO DECLARADO,BRA,CARPINA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200801360,21/03/1995,2013.1,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,1188497,ENGENHARIA NAVAL,3945,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,PARDA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200801528,11/05/1993,2013.1,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,13586,ENGENHARIA MECÂNICA,3690,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,M,BRANCA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200801536,01/02/1990,2013.1,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,13598,EDUCAÇÃO FÍSICA,3255,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,NÃO DECLARADO,BRA,OLINDA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200801553,07/06/1986,2013.2,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,44977,LETRAS INGLÊS - LICENCIATURA,3150,MANHA,PRESENCIAL,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,F,BRANCA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200801590,29/01/1996,2013.2,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,13572,ADMINISTRAÇÃO,3030,MANHA,PRESENCIAL,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,F,PARDA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200801611,05/01/1995,2013.2,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,13598,EDUCAÇÃO FÍSICA,3255,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,F,BRANCA,BRA,MACAPARANA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200801667,18/08/1995,2013.1,VESTIBULAR,2020.1,AGRESTE,101127,DESIGN - CAA,3210,NOITE,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,F,BRANCA,BRA,CATENDE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200801680,20/07/1995,2013.1,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,13619,MATEMÁTICA - LICENCIATURA,2370,NOITE,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,F,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200801704,28/06/1992,2013.1,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,44947,LETRAS PORTUGUÊS - LICENCIATURA,3150,NOITE,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,NÃO DECLARADO,BRA,IPOJUCA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200801757,22/02/1995,2013.2,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,80088,DESIGN,3120,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,SIM,F,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200801878,12/07/1995,2013.2,VESTIBULAR,2020.1,VITORIA,101140,CIÊNCIAS BIOLÓGICAS - CAV,3120,NOITE,PRESENCIAL,AC,NÃO INFORMADO,SIM,TRANCAMENTO,SIM,F,PARDA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200801937,16/08/1995,2013.2,VESTIBULAR,2020.1,REITOR JOAQUIM AMAZONAS,58852,CIÊNCIAS BIOLÓGICAS- ÊNFASE C. AMBIENTAIS,2880,TARDE/NOITE,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,PARDA,BRA,VICENCIA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
